07-10 16:09:23.732 |-INFO  o.h.validator.internal.util.Version:21 - HV000001: Hibernate Validator 6.1.6.Final
07-10 16:09:29.201 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'gaeaFileMapper' and 'com.anjiplus.template.gaea.business.modules.file.dao.GaeaFileMapper' mapperInterface. Bean already defined with the same name!
07-10 16:09:29.206 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportDashboardMapper' and 'com.anjiplus.template.gaea.business.modules.dashboard.dao.ReportDashboardMapper' mapperInterface. Bean already defined with the same name!
07-10 16:09:29.208 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'reportShareMapper' and 'com.anjiplus.template.gaea.business.modules.reportshare.dao.ReportShareMapper' mapperInterface. Bean already defined with the same name!
07-10 16:09:29.208 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessUserMapper' and 'com.anjiplus.template.gaea.business.modules.accessuser.dao.AccessUserMapper' mapperInterface. Bean already defined with the same name!
07-10 16:09:29.209 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - Skipping MapperFactoryBean with name 'accessUserRoleMapper' and 'com.anjiplus.template.gaea.business.modules.accessuser.dao.AccessUserRoleMapper' mapperInterface. Bean already defined with the same name!
07-10 16:09:29.216 |-WARN  o.m.s.mapper.ClassPathMapperScanner:44 - No MyBatis mapper was found in '[com.anjiplus.template.gaea.business.modules.*.dao, com.anjiplus.template.gaea.business.modules.*.**.dao, com.anji.plus.gaea.*.module.*.dao]' package. Please check your configuration.
07-10 16:09:29.436 |-INFO  o.s.cloud.context.scope.GenericScope:295 - BeanFactory id=61a00e92-0f60-350c-9938-6676179ff2d9
07-10 16:09:31.096 |-INFO  o.s.b.w.e.tomcat.TomcatWebServer:108 - Tomcat initialized with port(s): 9095 (http)
07-10 16:09:31.117 |-INFO  o.a.coyote.http11.Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-9095"]
07-10 16:09:31.118 |-INFO  o.a.catalina.core.StandardService:173 - Starting service [Tomcat]
07-10 16:09:31.120 |-INFO  o.a.catalina.core.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.39]
07-10 16:09:31.268 |-INFO  o.a.c.c.C.[Tomcat].[localhost].[/]:173 - Initializing Spring embedded WebApplicationContext
07-10 16:09:31.268 |-INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:285 - Root WebApplicationContext: initialization completed in 6096 ms
07-10 16:09:38.044 |-INFO  c.a.t.g.b.config.DatabaseInitializer:30 - DatabaseInitializer uses flyway init-sqls to initiate database
07-10 16:09:38.051 |-INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
07-10 16:09:38.535 |-INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-1 - Start completed.
07-10 16:09:38.558 |-INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
07-10 16:09:38.575 |-INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
07-10 16:09:38.575 |-INFO  c.a.t.g.b.config.DatabaseInitializer:53 - DatabaseInitializer initialize completed
07-10 16:09:38.922 |-INFO  o.s.s.c.ThreadPoolTaskExecutor:181 - Initializing ExecutorService 'applicationTaskExecutor'
07-10 16:09:39.420 |-INFO  o.s.b.a.w.s.WelcomePageHandlerMapping:54 - Adding welcome page: class path resource [static/index.html]
07-10 16:09:40.370 |-INFO  o.f.c.i.license.VersionPrinter:49 - Flyway Community Edition 5.2.1 by Boxfuse
07-10 16:09:40.567 |-INFO  o.f.c.i.database.DatabaseFactory:49 - Database: jdbc:mysql://127.0.0.1:3306/aj_report (MySQL 5.7)
07-10 16:09:40.687 |-WARN  o.f.c.i.s.DefaultSqlScriptExecutor:53 - DB: Can't create database 'aj_report'; database exists (SQL State: HY000 - Error Code: 1007)
07-10 16:09:41.373 |-INFO  o.f.core.internal.command.DbValidate:49 - Successfully validated 15 migrations (execution time 00:00.500s)
07-10 16:09:41.393 |-INFO  o.f.core.internal.command.DbMigrate:49 - Current version of schema `aj_report`: 1.0.14
07-10 16:09:41.396 |-INFO  o.f.core.internal.command.DbMigrate:49 - Schema `aj_report` is up to date. No migration necessary.
07-10 16:09:41.704 |-INFO  o.s.b.a.e.web.EndpointLinksResolver:58 - Exposing 2 endpoint(s) beneath base path ''
07-10 16:09:41.785 |-INFO  o.a.coyote.http11.Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-9095"]
07-10 16:09:41.886 |-INFO  o.s.b.w.e.tomcat.TomcatWebServer:220 - Tomcat started on port(s): 9095 (http) with context path ''
07-10 16:09:41.924 |-INFO  c.a.t.g.business.ReportApplication:61 - Started ReportApplication in 18.987 seconds (JVM running for 19.785)
07-10 16:10:20.539 |-INFO  o.a.c.c.C.[Tomcat].[localhost].[/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
07-10 16:10:20.541 |-INFO  o.s.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
07-10 16:10:20.553 |-INFO  o.s.web.servlet.DispatcherServlet:547 - Completed initialization in 11 ms
07-10 16:10:21.491 |-INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-2 - Starting...
07-10 16:10:21.502 |-INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-2 - Start completed.
07-10 16:10:46.026 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
07-10 16:10:46.026 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
07-10 16:10:46.026 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
07-10 16:10:46.026 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
07-10 16:10:46.026 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
07-10 16:10:46.027 |-INFO  c.a.t.g.b.m.d.s.impl.JdbcServiceImpl:40 - 创建连接池成功：jdbc:mysql://127.0.0.1:3306/trade?useUnicode=true&characterEncoding=UTF-8&serverTimezone=GMT%2B8
07-10 16:10:46.549 |-INFO  c.alibaba.druid.pool.DruidDataSource:985 - {dataSource-1} inited
